Linux 3.19.5-200.fc21.x86_64 (bark) 	07/24/2015 	_x86_64_	(8 CPU)

10:59:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:18 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:28 PM  all    1.23    0.00   14.03    0.06    0.00    8.73    0.00   26.94    0.00   49.00
11:03:28 PM    0    1.40    0.00   12.10    0.00    0.00    5.30    0.00   30.00    0.00   51.20
11:03:28 PM    1    1.11    0.00   13.07    0.40    0.00    6.63    0.00   21.21    0.00   57.59
11:03:28 PM    2    0.90    0.00   11.33    0.00    0.00    3.81    0.00   27.48    0.00   56.47
11:03:28 PM    3    1.41    0.00   12.53    0.00    0.00    7.17    0.00   26.77    0.00   52.12
11:03:28 PM    4    1.10    0.00   14.43    0.00    0.00   10.22    0.00   31.06    0.00   43.19
11:03:28 PM    5    1.11    0.00   20.48    0.00    0.00   20.28    0.00   20.89    0.00   37.24
11:03:28 PM    6    1.30    0.00   14.34    0.00    0.00    8.12    0.00   22.17    0.00   54.06
11:03:28 PM    7    1.41    0.00   14.14    0.10    0.00    8.18    0.00   36.06    0.00   40.10

11:03:28 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:38 PM  all    1.13    0.00   13.30    0.03    0.00    8.32    0.00   25.93    0.00   51.29
11:03:38 PM    0    1.21    0.00   11.18    0.00    0.00    5.64    0.00   29.31    0.00   52.67
11:03:38 PM    1    1.31    0.00   13.19    0.00    0.00    6.95    0.00   28.50    0.00   50.05
11:03:38 PM    2    0.91    0.00   10.36    0.00    0.00    2.72    0.00   19.82    0.00   66.20
11:03:38 PM    3    1.00    0.00   12.93    0.20    0.00    7.62    0.00   15.13    0.00   63.13
11:03:38 PM    4    1.42    0.00   13.75    0.00    0.00    9.50    0.00   42.06    0.00   33.27
11:03:38 PM    5    0.50    0.00   17.49    0.00    0.00   19.40    0.00   20.30    0.00   42.31
11:03:38 PM    6    1.20    0.00   13.34    0.00    0.00    5.72    0.00   34.50    0.00   45.24
11:03:38 PM    7    1.31    0.00   14.26    0.00    0.00    9.04    0.00   17.87    0.00   57.53

11:03:38 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:48 PM  all    1.29    0.00   14.53    0.00    0.00    8.75    0.00   27.62    0.00   47.82
11:03:48 PM    0    1.21    0.00   13.98    0.00    0.00    7.85    0.00   24.55    0.00   52.41
11:03:48 PM    1    0.91    0.00   14.63    0.00    0.00   11.08    0.00   14.02    0.00   59.35
11:03:48 PM    2    1.21    0.00   13.00    0.00    0.00    5.85    0.00   22.38    0.00   57.56
11:03:48 PM    3    0.71    0.00   12.70    0.00    0.00    8.77    0.00   22.98    0.00   54.84
11:03:48 PM    4    1.82    0.00   14.03    0.00    0.00    4.34    0.00   45.31    0.00   34.51
11:03:48 PM    5    1.21    0.00   16.16    0.00    0.00   11.72    0.00   22.73    0.00   48.18
11:03:48 PM    6    1.80    0.00   15.62    0.00    0.00    8.81    0.00   24.42    0.00   49.35
11:03:48 PM    7    1.51    0.00   16.01    0.00    0.00   11.68    0.00   44.51    0.00   26.28

11:03:48 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:03:58 PM  all    1.18    0.00   13.87    0.01    0.00    8.44    0.00   26.17    0.00   50.33
11:03:58 PM    0    1.00    0.00   12.34    0.00    0.00    6.12    0.00   25.08    0.00   55.47
11:03:58 PM    1    1.01    0.00   13.67    0.00    0.00    8.64    0.00   22.61    0.00   54.07
11:03:58 PM    2    0.80    0.00   12.68    0.10    0.00    4.73    0.00   18.31    0.00   63.38
11:03:58 PM    3    1.61    0.00   12.46    0.00    0.00    3.62    0.00   29.05    0.00   53.27
11:03:58 PM    4    1.30    0.00   12.53    0.00    0.00    8.62    0.00   37.88    0.00   39.68
11:03:58 PM    5    0.80    0.00   18.27    0.00    0.00   17.47    0.00   15.96    0.00   47.49
11:03:58 PM    6    1.41    0.00   13.98    0.00    0.00    7.65    0.00   21.63    0.00   55.33
11:03:58 PM    7    1.41    0.00   15.02    0.00    0.00   10.58    0.00   39.01    0.00   33.97

11:03:58 PM  CPU    %usr   %nice    %sys %iowait    %irq   %soft  %steal  %guest  %gnice   %idle
11:04:08 PM  all    1.13    0.00   13.67    0.04    0.00    8.14    0.00   27.19    0.00   49.83
11:04:08 PM    0    1.31    0.00   13.18    0.00    0.00    5.73    0.00   32.70    0.00   47.08
